#1
double data(52561,2)
0.000000	30.836000
600.000000	25.436000
1200.000000	25.436000
1800.000000	114.716000
2400.000000	124.636000
3000.000000	152.476000
3600.000000	147.036000
4200.000000	98.396000
4800.000000	25.436000
5400.000000	25.436000
6000.000000	25.436000
6600.000000	55.196000
7200.000000	124.636000
7800.000000	199.836000
8400.000000	142.693600
9000.000000	99.700000
9600.000000	14.580000
10200.000000	14.580000
10800.000000	14.580000
11400.000000	14.580000
12000.000000	84.020000
12600.000000	186.740000
13200.000000	185.780000
13800.000000	111.860000
14400.000000	14.580000
15000.000000	14.580000
15600.000000	14.580000
16200.000000	14.580000
16800.000000	24.500000
17400.000000	174.580000
18000.000000	235.380000
18600.000000	133.940000
19200.000000	14.580000
19800.000000	14.580000
20400.000000	14.580000
21000.000000	14.580000
21600.000000	32.580000
22200.000000	130.820000
22800.000000	262.380000
23400.000000	259.620000
24000.000000	84.780000
24600.000000	584.331000
25200.000000	97.380000
25800.000000	104.580000
26400.000000	104.580000
27000.000000	141.060000
27600.000000	225.460000
28200.000000	235.380000
28800.000000	85.300000
29400.000000	84.780000
30000.000000	14.580000
30600.000000	14.580000
31200.000000	14.580000
31800.000000	38.900000
32400.000000	165.940000
33000.000000	244.380000
33600.000000	151.580000
34200.000000	63.180000
34800.000000	69.880000
35400.000000	91.280000
36000.000000	93.080000
36600.000000	116.096000
37200.000000	153.536000
37800.000000	222.976000
38400.000000	167.616000
39000.000000	80.236000
39600.000000	25.436000
40200.000000	25.436000
40800.000000	25.436000
41400.000000	25.436000
42000.000000	147.036000
42600.000000	156.956000
43200.000000	173.276000
43800.000000	1130.938000
44400.000000	408.390000
45000.000000	738.804000
45600.000000	85.936000
46200.000000	749.604000
46800.000000	195.376000
47400.000000	288.444696
48000.000000	297.944819
48600.000000	289.237110
49200.000000	590.515945
49800.000000	526.675945
50400.000000	130.041945
51000.000000	124.613945
51600.000000	216.213527
52200.000000	237.599639
52800.000000	188.675870
53400.000000	204.995870
54000.000000	214.915870
54600.000000	145.475870
55200.000000	115.715870
55800.000000	34.807174
56400.000000	99.700000
57000.000000	136.180000
57600.000000	99.700000
58200.000000	44.340000
58800.000000	113.780000
59400.000000	103.860000
60000.000000	14.580000
60600.000000	14.580000
61200.000000	87.540000
61800.000000	136.180000
62400.000000	117.479341
63000.000000	77.454176
63600.000000	149.356305
64200.000000	213.600075
64800.000000	182.000075
65400.000000	150.400075
66000.000000	211.200075
66600.000000	255.060075
67200.000000	215.975570
67800.000000	107.671715
68400.000000	282.941176
69000.000000	704.055176
69600.000000	206.304176
70200.000000	449.236536
70800.000000	322.607075
71400.000000	893.318075
72000.000000	229.650075
72600.000000	105.525899
73200.000000	108.050075
73800.000000	163.078075
74400.000000	766.425010
75000.000000	289.481945
75600.000000	256.521945
76200.000000	375.521945
76800.000000	383.991945
77400.000000	280.401945
78000.000000	268.891945
78600.000000	268.387110
79200.000000	356.405022
79800.000000	368.091945
80400.000000	986.639945
81000.000000	385.941945
81600.000000	383.991945
82200.000000	276.598358
82800.000000	161.256075
83400.000000	161.256075
84000.000000	191.016075
84600.000000	260.456075
85200.000000	262.317715
85800.000000	281.910176
86400.000000	191.657758
87000.000000	104.266000
87600.000000	67.786000
88200.000000	67.786000
88800.000000	67.786000
89400.000000	137.226000
90000.000000	166.986000
90600.000000	217.811000
91200.000000	147.036000
91800.000000	74.076000
92400.000000	25.436000
93000.000000	25.436000
93600.000000	25.436000
94200.000000	35.356000
94800.000000	124.636000
95400.000000	234.076000
96000.000000	156.956000
96600.000000	86.236000
97200.000000	25.436000
97800.000000	25.436000
98400.000000	25.436000
99000.000000	25.436000
99600.000000	68.522400
100200.000000	211.060000
100800.000000	205.620000
101400.000000	87.540000
102000.000000	14.580000
102600.000000	14.580000
103200.000000	14.580000
103800.000000	14.580000
104400.000000	14.580000
105000.000000	188.980000
105600.000000	235.380000
106200.000000	129.460000
106800.000000	14.580000
107400.000000	14.580000
108000.000000	14.580000
108600.000000	14.580000
109200.000000	14.580000
109800.000000	117.300000
110400.000000	235.380000
111000.000000	225.190000
111600.000000	76.880000
112200.000000	111.080000
112800.000000	111.080000
113400.000000	132.064427
114000.000000	214.740045
114600.000000	271.640045
115200.000000	399.280045
115800.000000	416.880045
116400.000000	257.840045
117000.000000	208.240045
117600.000000	374.157045
118200.000000	542.674045
118800.000000	212.468287
119400.000000	260.855870
120000.000000	1505.911589
120600.000000	433.961769
121200.000000	312.361769
121800.000000	167.611660
122400.000000	131.675899
123000.000000	129.875899
123600.000000	129.875899
124200.000000	165.788360
124800.000000	250.530000
125400.000000	300.130000
126000.000000	240.290000
126600.000000	189.900000
127200.000000	86.580000
127800.000000	86.580000
128400.000000	86.580000
129000.000000	110.900000
129600.000000	208.180000
130200.000000	136.180000
130800.000000	128.180000
131400.000000	144.380000
132000.000000	80.340000
132600.000000	50.580000
133200.000000	68.580000
133800.000000	96.940000
134400.000000	208.180000
135000.000000	208.180000
135600.000000	153.009180
136200.000000	186.725899
136800.000000	104.805899
137400.000000	15.525899
138000.000000	15.525899
138600.000000	15.525899
139200.000000	137.125899
139800.000000	137.125899
140400.000000	63.314590
141000.000000	84.020000
141600.000000	113.780000
142200.000000	64.180000
142800.000000	14.580000
143400.000000	14.580000
144000.000000	124.020000
144600.000000	136.180000
145200.000000	75.380000
145800.000000	33.500000
146400.000000	131.780000
147000.000000	131.780000
147600.000000	47.900000
148200.000000	52.094505
148800.000000	153.984176
149400.000000	199.904176
150000.000000	162.064176
150600.000000	107.104176
151200.000000	161.904176
151800.000000	1943.437176
152400.000000	1943.042088
153000.000000	1972.340000
153600.000000	2957.460000
154200.000000	1586.951341
154800.000000	1574.234176
155400.000000	1959.294125
156000.000000	801.406075
156600.000000	246.180075
157200.000000	1935.400075
157800.000000	1194.240075
158400.000000	234.606752
159000.000000	286.831899
159600.000000	257.961899
160200.000000	158.731899
160800.000000	161.256075
161400.000000	191.016075
162000.000000	260.456075
162600.000000	250.536075
163200.000000	222.056075
163800.000000	286.756075
164400.000000	609.030075
165000.000000	499.590075
165600.000000	167.756075
166200.000000	167.756075
166800.000000	237.196075
167400.000000	263.056075
168000.000000	259.496075
168600.000000	282.856075
169200.000000	282.099356
169800.000000	160.310176
170400.000000	1921.570176
171000.000000	1922.043125
171600.000000	1549.529405
172200.000000	215.581899
172800.000000	252.061899
173400.000000	247.901899
174000.000000	237.981899
174600.000000	128.541899
175200.000000	133.321899
175800.000000	68.448130
176400.000000	67.786000
177000.000000	117.386000
177600.000000	191.306000
178200.000000	258.826000
178800.000000	189.386000
179400.000000	83.636000
180000.000000	25.436000
180600.000000	25.436000
181200.000000	21.093600
181800.000000	14.580000
182400.000000	116.020000
183000.000000	235.380000
183600.000000	165.940000
184200.000000	51.060000
184800.000000	14.580000
185400.000000	14.580000
186000.000000	14.580000
186600.000000	14.580000
187200.000000	44.340000
187800.000000	235.380000
188400.000000	225.460000
189000.000000	63.220000
189600.000000	14.580000
190200.000000	14.580000
190800.000000	14.580000
191400.000000	14.580000
192000.000000	14.580000
192600.000000	691.211000
193200.000000	251.580000
193800.000000	142.980000
194400.000000	32.580000
195000.000000	48.780000
195600.000000	77.580000
196200.000000	86.580000
196800.000000	86.580000
197400.000000	199.180000
198000.000000	325.380000
198600.000000	276.740000
199200.000000	117.750000
199800.000000	111.080000
200400.000000	111.080000
201000.000000	111.080000
201600.000000	111.080000
202200.000000	196.200000
202800.000000	282.280000
203400.000000	295.400000
204000.000000	174.020000
204600.000000	104.580000
205200.000000	104.580000
205800.000000	14.580000
206400.000000	14.580000
207000.000000	87.540000
207600.000000	136.180000
208200.000000	201.140000
208800.000000	113.780000
209400.000000	44.340000
210000.000000	14.580000
210600.000000	14.580000
211200.000000	36.480000
211800.000000	135.880000
212400.000000	196.680000
213000.000000	221.480000
213600.000000	690.882309
214200.000000	182.005899
214800.000000	89.545240
215400.000000	587.801075
216000.000000	90.050075
216600.000000	138.690075
217200.000000	139.650075
217800.000000	139.366305
218400.000000	85.786923
219000.000000	113.780000
219600.000000	64.180000
220200.000000	14.580000
220800.000000	14.580000
221400.000000	51.060000
222000.000000	136.180000
222600.000000	136.180000
223200.000000	36.660000
223800.000000	113.780000
224400.000000	113.780000
225000.000000	24.500000
225600.000000	14.580000
226200.000000	38.900000
226800.000000	136.180000
227400.000000	136.180000
228000.000000	38.900000
228600.000000	64.180000
229200.000000	113.780000
229800.000000	84.020000
230400.000000	14.580000
231000.000000	26.740000
231600.000000	136.180000
232200.000000	136.180000
232800.000000	51.060000
233400.000000	14.580000
234000.000000	103.860000
234600.000000	113.780000
235200.000000	70.490000
235800.000000	57.080000
236400.000000	193.080000
237000.000000	202.080000
237600.000000	159.720000
238200.000000	111.080000
238800.000000	140.840000
239400.000000	217.450400
240000.000000	868.384000
240600.000000	779.104000
241200.000000	255.057187
241800.000000	282.856075
242400.000000	222.056075
243000.000000	161.256075
243600.000000	1156.758075
244200.000000	230.696075
244800.000000	612.517249
245400.000000	1147.615945
246000.000000	2536.218110
246600.000000	719.851945
247200.000000	335.351945
247800.000000	262.391945
248400.000000	262.391945
249000.000000	501.136945
249600.000000	861.591945
250200.000000	861.591945
250800.000000	607.431945
251400.000000	382.982274
252000.000000	344.987769
252600.000000	259.867769
253200.000000	199.438665
253800.000000	71.256075
254400.000000	120.856075
255000.000000	166.221075
255600.000000	174.906075
256200.000000	168.506075
256800.000000	681.537075
257400.000000	118.338536
258000.000000	25.688418
258600.000000	25.436000
259200.000000	25.436000
259800.000000	114.716000
260400.000000	182.179200
261000.000000	165.940000
261600.000000	124.020000
262200.000000	14.580000
262800.000000	14.580000
263400.000000	14.580000
264000.000000	14.580000
264600.000000	44.340000
265200.000000	162.420000
265800.000000	225.460000
266400.000000	136.180000
267000.000000	14.580000
267600.000000	14.580000
268200.000000	14.580000
268800.000000	14.580000
269400.000000	14.580000
270000.000000	120.500000
270600.000000	235.380000
271200.000000	185.780000
271800.000000	26.740000
272400.000000	14.580000
273000.000000	14.580000
273600.000000	14.580000
274200.000000	14.580000
274800.000000	48.820000
275400.000000	235.380000
276000.000000	235.380000
276600.000000	48.820000
277200.000000	14.580000
277800.000000	14.580000
278400.000000	14.580000
279000.000000	14.580000
279600.000000	26.740000
